url_key,name,description,categories_slug,status,sku,inventory_sources,price,tax_category_id,images,meta_title,meta_description,new,featured,visible_individually,cost,width,height,depth,type,attribute_family_name,guest_checkout,meta_keywords,short_description,special_price,special_price_from,special_price_to,user_id,country,delivery_charge,barcode,min_price,max_price,super_attributes,super_attribute_option,super_attribute_price,super_attribute_qty,super_attribute_weight
wekart-cotton-double-bed-sheet-king-size-228x254cm-with-2-pillow-covers-color-multi-color-material-cotton-pid36130,"Wekart Cotton Double Bed Sheet King Size 228X254Cm with 2 Pillow Covers (Color: Multi Color, Material: Cotton)","Cotton Double Bed Sheet <br>Material: Cotton, <br> Color: Multi Color, <br> Thread Count: 210<br>Bed Sheet: King Size 228X254 Cm, Pillows: 43X68 Cm<br> Pack Contents: 1 Double Bedsheet With 2 Pillow Covers<br> Disclaimer: The color of actual product may vary slightly from the images provided due to photographic lighting conditions and difference in screen resolutions.",bedsheets,1,bsb46bedjyyyc_94,default,686,,https://live.staticflickr.com/65535/51335847471_687e24a02f_o_d.jpg,"Wekart Cotton Double Bed Sheet King Size 228X254Cm with 2 Pillow Covers (Color: Multi Color, Material: Cotton)","Cotton Double Bed Sheet <br>Material: Cotton, <br> Color: Multi Color, <br> Thread Count: 210<br>Bed Sheet: King Size 228X254 Cm, Pillows: 43X68 Cm<br> Pack Contents: 1 Double Bedsheet With 2 Pillow Covers<br> Disclaimer: The color of actual product may vary slightly from the images provided due to photographic lighting conditions and difference in screen resolutions.",0,0,1,,,,,configurable,"Casual Shirt",1,,"Cotton Double Bed Sheet ",623,,,1,"[""IN"",""US""]",10,0,623,686,,,,,
wekart-cotton-double-bed-sheet-king-size-228x254cm-with-2-pillow-covers-color-multi-color-material-cotton-pid36130,"Wekart Cotton Double Bed Sheet King Size 228X254Cm with 2 Pillow Covers (Color: Multi Color, Material: Cotton)","Cotton Double Bed Sheet <br>Material: Cotton, <br> Color: Multi Color, <br> Thread Count: 210<br>Bed Sheet: King Size 228X254 Cm, Pillows: 43X68 Cm<br> Pack Contents: 1 Double Bedsheet With 2 Pillow Covers<br> Disclaimer: The color of actual product may vary slightly from the images provided due to photographic lighting conditions and difference in screen resolutions.",,1,bsb46bedjyyyc_94-multi-color-cotton-1-double-bedsheet-with-2-pillow-covers,default,686,,,,"Cotton Double Bed Sheet <br>Material: Cotton, <br> Color: Multi Color, <br> Thread Count: 210<br>Bed Sheet: King Size 228X254 Cm, Pillows: 43X68 Cm<br> Pack Contents: 1 Double Bedsheet With 2 Pillow Covers<br> Disclaimer: The color of actual product may vary slightly from the images provided due to photographic lighting conditions and difference in screen resolutions.",0,0,0,,,,,variant,"Casual Shirt",1,,"Cotton Double Bed Sheet ",623,,,1,"[""IN"",""US""]",10,0,623,686,"color,material,package contains","Multi color,Cotton,1 Double Bedsheet With 2 Pillow Covers",686,38,880
wekart-cotton-double-bed-sheet-king-size-228x254cm-with-2-pillow-covers-color-multi-color-material-cotton-pid36131,"Wekart Cotton Double Bed Sheet King Size 228X254Cm with 2 Pillow Covers (Color: Multi Color, Material: Cotton)","Cotton Double Bed Sheet <br>Material: Cotton, <br> Color: Multi Color, <br> Thread Count: 210<br>Bed Sheet: King Size 228X254 Cm, Pillows: 43X68 Cm<br> Pack Contents: 1 Double Bedsheet With 2 Pillow Covers<br> Disclaimer: The color of actual product may vary slightly from the images provided due to photographic lighting conditions and difference in screen resolutions.",bedsheets,1,bsb46bedjyyyc_95,default,686,,"https://live.staticflickr.com/65535/51336063678_2f115ec184_o_d.jpg,https://live.staticflickr.com/65535/51335120652_59648b2d0a_o_d.jpg","Wekart Cotton Double Bed Sheet King Size 228X254Cm with 2 Pillow Covers (Color: Multi Color, Material: Cotton)","Cotton Double Bed Sheet <br>Material: Cotton, <br> Color: Multi Color, <br> Thread Count: 210<br>Bed Sheet: King Size 228X254 Cm, Pillows: 43X68 Cm<br> Pack Contents: 1 Double Bedsheet With 2 Pillow Covers<br> Disclaimer: The color of actual product may vary slightly from the images provided due to photographic lighting conditions and difference in screen resolutions.",0,0,1,,,,,configurable,"Casual Shirt",1,,"Cotton Double Bed Sheet ",623,,,1,"[""IN"",""US""]",10,0,623,686,,,,,
wekart-cotton-double-bed-sheet-king-size-228x254cm-with-2-pillow-covers-color-multi-color-material-cotton-pid36131,"Wekart Cotton Double Bed Sheet King Size 228X254Cm with 2 Pillow Covers (Color: Multi Color, Material: Cotton)","Cotton Double Bed Sheet <br>Material: Cotton, <br> Color: Multi Color, <br> Thread Count: 210<br>Bed Sheet: King Size 228X254 Cm, Pillows: 43X68 Cm<br> Pack Contents: 1 Double Bedsheet With 2 Pillow Covers<br> Disclaimer: The color of actual product may vary slightly from the images provided due to photographic lighting conditions and difference in screen resolutions.",,1,bsb46bedjyyyc_95-multi-color-cotton-1-double-bedsheet-with-2-pillow-covers,default,686,,,,"Cotton Double Bed Sheet <br>Material: Cotton, <br> Color: Multi Color, <br> Thread Count: 210<br>Bed Sheet: King Size 228X254 Cm, Pillows: 43X68 Cm<br> Pack Contents: 1 Double Bedsheet With 2 Pillow Covers<br> Disclaimer: The color of actual product may vary slightly from the images provided due to photographic lighting conditions and difference in screen resolutions.",0,0,0,,,,,variant,"Casual Shirt",1,,,623,,,1,"[""IN"",""US""]",10,0,623,686,"color,material,package contains","Multi color,Cotton,1 Double Bedsheet With 2 Pillow Covers",686,45,880
wekart-cotton-double-bed-sheet-king-size-228x254cm-with-2-pillow-covers-color-multi-color-material-cotton-pid36132,"Wekart Cotton Double Bed Sheet King Size 228X254Cm with 2 Pillow Covers (Color: Multi Color, Material: Cotton)","Cotton Double Bed Sheet <br>Material: Cotton, <br> Color: Multi Color, <br> Thread Count: 210<br>Bed Sheet: King Size 228X254 Cm, Pillows: 43X68 Cm<br> Pack Contents: 1 Double Bedsheet With 2 Pillow Covers<br> Disclaimer: The color of actual product may vary slightly from the images provided due to photographic lighting conditions and difference in screen resolutions.",bedsheets,1,bsb46bedjyyyc_96,default,686,,"https://live.staticflickr.com/65535/51335120617_649ed58626_o_d.jpg,https://live.staticflickr.com/65535/51335847401_a5ce57a9fb_o_d.jpg","Wekart Cotton Double Bed Sheet King Size 228X254Cm with 2 Pillow Covers (Color: Multi Color, Material: Cotton)","Cotton Double Bed Sheet <br>Material: Cotton, <br> Color: Multi Color, <br> Thread Count: 210<br>Bed Sheet: King Size 228X254 Cm, Pillows: 43X68 Cm<br> Pack Contents: 1 Double Bedsheet With 2 Pillow Covers<br> Disclaimer: The color of actual product may vary slightly from the images provided due to photographic lighting conditions and difference in screen resolutions.",0,0,1,,,,,configurable,"Casual Shirt",1,,"Cotton Double Bed Sheet ",623,,,1,"[""IN"",""US""]",10,0,623,686,,,,,
wekart-cotton-double-bed-sheet-king-size-228x254cm-with-2-pillow-covers-color-multi-color-material-cotton-pid36132,"Wekart Cotton Double Bed Sheet King Size 228X254Cm with 2 Pillow Covers (Color: Multi Color, Material: Cotton)","Cotton Double Bed Sheet <br>Material: Cotton, <br> Color: Multi Color, <br> Thread Count: 210<br>Bed Sheet: King Size 228X254 Cm, Pillows: 43X68 Cm<br> Pack Contents: 1 Double Bedsheet With 2 Pillow Covers<br> Disclaimer: The color of actual product may vary slightly from the images provided due to photographic lighting conditions and difference in screen resolutions.",,1,bsb46bedjyyyc_96-multi-color-cotton-1-double-bedsheet-with-2-pillow-covers,default,686,,,,"Cotton Double Bed Sheet <br>Material: Cotton, <br> Color: Multi Color, <br> Thread Count: 210<br>Bed Sheet: King Size 228X254 Cm, Pillows: 43X68 Cm<br> Pack Contents: 1 Double Bedsheet With 2 Pillow Covers<br> Disclaimer: The color of actual product may vary slightly from the images provided due to photographic lighting conditions and difference in screen resolutions.",0,0,0,,,,,variant,"Casual Shirt",1,,,623,,,1,"[""IN"",""US""]",10,0,623,686,"color,material,package contains","Multi color,Cotton,1 Double Bedsheet With 2 Pillow Covers",686,100,880
wekart-cotton-double-bed-sheet-king-size-228x254cm-with-2-pillow-covers-color-multi-color-material-cotton-pid36133,"Wekart Cotton Double Bed Sheet King Size 228X254Cm with 2 Pillow Covers (Color: Multi Color, Material: Cotton)","Cotton Double Bed Sheet <br>Material: Cotton, <br> Color: Multi Color, <br> Thread Count: 210<br>Bed Sheet: King Size 228X254 Cm, Pillows: 43X68 Cm<br> Pack Contents: 1 Double Bedsheet With 2 Pillow Covers<br> Disclaimer: The color of actual product may vary slightly from the images provided due to photographic lighting conditions and difference in screen resolutions.",bedsheets,1,bsb46bedjyyyc_97,default,686,,"https://live.staticflickr.com/65535/51335847386_1e3ffcea67_o_d.jpg,https://live.staticflickr.com/65535/51336575119_cf49c67a54_o_d.jpg","Wekart Cotton Double Bed Sheet King Size 228X254Cm with 2 Pillow Covers (Color: Multi Color, Material: Cotton)","Cotton Double Bed Sheet <br>Material: Cotton, <br> Color: Multi Color, <br> Thread Count: 210<br>Bed Sheet: King Size 228X254 Cm, Pillows: 43X68 Cm<br> Pack Contents: 1 Double Bedsheet With 2 Pillow Covers<br> Disclaimer: The color of actual product may vary slightly from the images provided due to photographic lighting conditions and difference in screen resolutions.",0,0,1,,,,,configurable,"Casual Shirt",1,,"Cotton Double Bed Sheet ",623,,,1,"[""IN"",""US""]",10,0,623,686,,,,,
wekart-cotton-double-bed-sheet-king-size-228x254cm-with-2-pillow-covers-color-multi-color-material-cotton-pid36133,"Wekart Cotton Double Bed Sheet King Size 228X254Cm with 2 Pillow Covers (Color: Multi Color, Material: Cotton)","Cotton Double Bed Sheet <br>Material: Cotton, <br> Color: Multi Color, <br> Thread Count: 210<br>Bed Sheet: King Size 228X254 Cm, Pillows: 43X68 Cm<br> Pack Contents: 1 Double Bedsheet With 2 Pillow Covers<br> Disclaimer: The color of actual product may vary slightly from the images provided due to photographic lighting conditions and difference in screen resolutions.",,1,bsb46bedjyyyc_97-multi-color-cotton-1-double-bedsheet-with-2-pillow-covers,default,686,,,,"Cotton Double Bed Sheet <br>Material: Cotton, <br> Color: Multi Color, <br> Thread Count: 210<br>Bed Sheet: King Size 228X254 Cm, Pillows: 43X68 Cm<br> Pack Contents: 1 Double Bedsheet With 2 Pillow Covers<br> Disclaimer: The color of actual product may vary slightly from the images provided due to photographic lighting conditions and difference in screen resolutions.",0,0,0,,,,,variant,"Casual Shirt",1,,,623,,,1,"[""IN"",""US""]",10,0,623,686,"color,material,package contains","Multi color,Cotton,1 Double Bedsheet With 2 Pillow Covers",686,48,880
wekart-cotton-double-bed-sheet-king-size-228x254cm-with-2-pillow-covers-color-multi-color-material-cotton-pid36134,"Wekart Cotton Double Bed Sheet King Size 228X254Cm with 2 Pillow Covers (Color: Multi Color, Material: Cotton)","Cotton Double Bed Sheet <br>Material: Cotton, <br> Color: Multi Color, <br> Thread Count: 210<br>Bed Sheet: King Size 228X254 Cm, Pillows: 43X68 Cm<br> Pack Contents: 1 Double Bedsheet With 2 Pillow Covers<br> Disclaimer: The color of actual product may vary slightly from the images provided due to photographic lighting conditions and difference in screen resolutions.",bedsheets,1,bsb46bedjyyyc_98,default,686,,"https://live.staticflickr.com/65535/51336063618_4544babc7a_o_d.jpg,https://live.staticflickr.com/65535/51336575084_bd49499f6b_o_d.jpg","Wekart Cotton Double Bed Sheet King Size 228X254Cm with 2 Pillow Covers (Color: Multi Color, Material: Cotton)","Cotton Double Bed Sheet <br>Material: Cotton, <br> Color: Multi Color, <br> Thread Count: 210<br>Bed Sheet: King Size 228X254 Cm, Pillows: 43X68 Cm<br> Pack Contents: 1 Double Bedsheet With 2 Pillow Covers<br> Disclaimer: The color of actual product may vary slightly from the images provided due to photographic lighting conditions and difference in screen resolutions.",0,0,1,,,,,configurable,"Casual Shirt",1,,"Cotton Double Bed Sheet ",623,,,1,"[""IN"",""US""]",10,0,623,686,,,,,
wekart-cotton-double-bed-sheet-king-size-228x254cm-with-2-pillow-covers-color-multi-color-material-cotton-pid36134,"Wekart Cotton Double Bed Sheet King Size 228X254Cm with 2 Pillow Covers (Color: Multi Color, Material: Cotton)","Cotton Double Bed Sheet <br>Material: Cotton, <br> Color: Multi Color, <br> Thread Count: 210<br>Bed Sheet: King Size 228X254 Cm, Pillows: 43X68 Cm<br> Pack Contents: 1 Double Bedsheet With 2 Pillow Covers<br> Disclaimer: The color of actual product may vary slightly from the images provided due to photographic lighting conditions and difference in screen resolutions.",,1,bsb46bedjyyyc_98-multi-color-cotton-1-double-bedsheet-with-2-pillow-covers,default,686,,,,"Cotton Double Bed Sheet <br>Material: Cotton, <br> Color: Multi Color, <br> Thread Count: 210<br>Bed Sheet: King Size 228X254 Cm, Pillows: 43X68 Cm<br> Pack Contents: 1 Double Bedsheet With 2 Pillow Covers<br> Disclaimer: The color of actual product may vary slightly from the images provided due to photographic lighting conditions and difference in screen resolutions.",0,0,0,,,,,variant,"Casual Shirt",1,,,623,,,1,"[""IN"",""US""]",10,0,623,686,"color,material,package contains","Multi color,Cotton,1 Double Bedsheet With 2 Pillow Covers",686,44,880
wekart-cotton-double-bed-sheet-king-size-228x254cm-with-2-pillow-covers-color-multi-color-material-cotton-pid36135,"Wekart Cotton Double Bed Sheet King Size 228X254Cm with 2 Pillow Covers (Color: Multi Color, Material: Cotton)","Cotton Double Bed Sheet <br>Material: Cotton, <br> Color: Multi Color, <br> Thread Count: 210<br>Bed Sheet: King Size 228X254 Cm, Pillows: 43X68 Cm<br> Pack Contents: 1 Double Bedsheet With 2 Pillow Covers<br> Disclaimer: The color of actual product may vary slightly from the images provided due to photographic lighting conditions and difference in screen resolutions.",bedsheets,1,bsb46bedjyyyc_99,default,686,,"https://live.staticflickr.com/65535/51335120492_c45790214b_o_d.jpg,https://live.staticflickr.com/65535/51336849865_251675fbdf_o_d.jpg","Wekart Cotton Double Bed Sheet King Size 228X254Cm with 2 Pillow Covers (Color: Multi Color, Material: Cotton)","Cotton Double Bed Sheet <br>Material: Cotton, <br> Color: Multi Color, <br> Thread Count: 210<br>Bed Sheet: King Size 228X254 Cm, Pillows: 43X68 Cm<br> Pack Contents: 1 Double Bedsheet With 2 Pillow Covers<br> Disclaimer: The color of actual product may vary slightly from the images provided due to photographic lighting conditions and difference in screen resolutions.",0,0,1,,,,,configurable,"Casual Shirt",1,,"Cotton Double Bed Sheet ",623,,,1,"[""IN"",""US""]",10,0,623,686,,,,,
